GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,CS2001,CS2002,CS2003,CS2004,CS2005,CS2006,CS2007,CS2008,CS2009,CS2010,CS2011,CS2012,CS2013,CS2014,CS2015,CY7001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Standard Consolidated Statistical Area Code,Standard Metropolitan Statistical Area Code,Urban Area Code,Area Name,1970 Central County Code,Central Business District,State Economic Area,Paying cash rent: Less than $30,Paying cash rent: $30-$39,Paying cash rent: $40-$49,Paying cash rent: $50-$59,Paying cash rent: $60-$69,Paying cash rent: $70-$79,Paying cash rent: $80-$89,Paying cash rent: $90-$99,Paying cash rent: $100-$119,Paying cash rent: $120-$149,Paying cash rent: $150-$199,Paying cash rent: $200-$249,Paying cash rent: $250-$299,Paying cash rent: $300 or more,Without payment of cash rent,Total
"G25000309001","1970","1","1","Massachusetts","25","Berkshire","003",,,"9001",,"6320",,"Tract 9001","0","1","F",0,16,31,92,130,139,161,186,341,315,91,5,0,0,26,4114
"G25000309002","1970","1","1","Massachusetts","25","Berkshire","003",,,"9002",,"6320",,"Tract 9002","0","1","F",6,0,32,42,99,129,192,258,445,279,85,6,0,0,25,6831
"G25000309003","1970","1","1","Massachusetts","25","Berkshire","003",,,"9003",,"6320",,"Tract 9003","0","1","F",0,0,5,0,15,13,46,53,57,123,40,4,0,0,17,3747
"G25000309004","1970","1","1","Massachusetts","25","Berkshire","003",,,"9004",,"6320",,"Tract 9004","0","1","F",0,0,0,62,0,34,62,115,139,76,15,0,0,0,0,5624
"G25000309005","1970","1","1","Massachusetts","25","Berkshire","003",,,"9005",,"6320",,"Tract 9005","0","1","F",0,0,4,7,0,0,5,13,25,12,26,18,6,0,0,2993
"G25000309006","1970","1","1","Massachusetts","25","Berkshire","003",,,"9006",,"6320",,"Tract 9006","0","1","F",0,0,24,36,45,115,145,144,213,141,38,10,0,0,26,5708
"G25000309007","1970","1","1","Massachusetts","25","Berkshire","003",,,"9007",,"6320",,"Tract 9007","0","1","F",0,0,11,5,22,28,12,18,50,26,41,10,0,0,9,3268
"G25000309008","1970","1","1","Massachusetts","25","Berkshire","003",,,"9008",,"6320",,"Tract 9008","0","1","F",0,0,0,0,0,0,4,0,11,20,20,0,5,0,27,6075
"G25000309009","1970","1","1","Massachusetts","25","Berkshire","003",,,"9009",,"6320",,"Tract 9009","0","1","F",6,0,0,6,25,33,54,97,182,363,140,23,21,6,39,7407
"G25000309010","1970","1","1","Massachusetts","25","Berkshire","003",,,"9010",,"6320",,"Tract 9010","0","1","F",0,0,0,5,20,0,39,58,68,92,46,19,5,0,44,6500
"G25000309011","1970","1","1","Massachusetts","25","Berkshire","003",,,"9011",,"6320",,"Tract 9011","0","1","F",0,0,0,0,113,5,0,6,15,72,136,5,0,0,0,4857
"G25000309101","1970","1","1","Massachusetts","25","Berkshire","003",,,"9101",,"6320",,"Tract 9101","1","1","F",0,0,0,0,7,0,0,10,39,23,30,0,0,0,21,2950
"G25000309102","1970","1","1","Massachusetts","25","Berkshire","003",,,"9102",,"6320",,"Tract 9102","1","1","F",0,6,12,39,17,36,40,47,74,157,99,13,0,0,17,7464
"G25000309103","1970","1","1","Massachusetts","25","Berkshire","003",,,"9103",,"6320",,"Tract 9103","1","1","F",0,12,0,4,0,33,6,13,86,111,113,43,0,6,48,5696
"G25000309104","1970","1","1","Massachusetts","25","Berkshire","003",,,"9104",,"6320",,"Tract 9104","1","1","F",0,10,4,5,25,23,42,53,72,102,70,11,0,0,51,6426
"G25000506001","1970","1","1","Massachusetts","25","Bristol","005",,,"6001",,"1200",,"Tract 6001","1","1","E",0,0,0,59,4,21,22,34,29,31,84,0,5,0,14,6594
"G25000506002","1970","1","1","Massachusetts","25","Bristol","005",,,"6002",,"1200",,"Tract 6002","1","1","E",0,0,0,6,6,10,17,0,32,20,54,0,0,0,39,5563
"G25000506101","1970","1","1","Massachusetts","25","Bristol","005",,,"6101",,,,"Tract 6101","1","1","E",0,0,0,4,13,10,44,25,74,148,103,21,11,0,42,4595
"G25000506102","1970","1","1","Massachusetts","25","Bristol","005",,,"6102",,,,"Tract 6102","1","1","E",0,0,25,0,11,10,21,14,39,47,43,11,0,0,6,5344
"G25000506111","1970","1","1","Massachusetts","25","Bristol","005",,,"6111",,,,"Tract 6111","1","1","E",0,0,0,6,0,7,4,22,48,45,43,23,10,0,12,4710
"G25000506112","1970","1","1","Massachusetts","25","Bristol","005",,,"6112",,,,"Tract 6112","1","1","E",0,0,0,6,13,27,25,19,12,41,136,13,0,0,6,4777
"G25000506121","1970","1","1","Massachusetts","25","Bristol","005",,,"6121",,,,"Tract 6121","1","1","E",0,0,0,5,0,5,5,6,0,25,6,0,0,0,22,2624
"G25000506122","1970","1","1","Massachusetts","25","Bristol","005",,,"6122",,,,"Tract 6122","1","1","E",5,0,0,0,0,12,0,0,10,16,5,0,0,0,15,4069
"G25000506131","1970","1","1","Massachusetts","25","Bristol","005",,,"6131",,,,"Tract 6131","1","1","E",0,0,10,8,54,43,52,39,39,9,10,0,0,4,26,3752
"G25000506132","1970","1","1","Massachusetts","25","Bristol","005",,,"6132",,,,"Tract 6132","1","1","E",-1,,,,,,,,,,,,,,,1789
"G25000506133","1970","1","1","Massachusetts","25","Bristol","005",,,"6133",,,,"Tract 6133","1","1","E",0,0,6,5,26,16,4,15,26,15,40,0,0,0,43,4620
"G25000506134","1970","1","1","Massachusetts","25","Bristol","005",,,"6134",,,,"Tract 6134","1","1","E",-1,,,,,,,,,,,,,,,1224
"G25000506135","1970","1","1","Massachusetts","25","Bristol","005",,,"6135",,,,"Tract 6135","1","1","E",-1,,,,,,,,,,,,,,,43
"G25000506136","1970","1","1","Massachusetts","25","Bristol","005",,,"6136",,,,"Tract 6136","1","1","E",0,5,32,58,95,110,169,105,189,146,15,0,0,0,84,5295
"G25000506137","1970","1","1","Massachusetts","25","Bristol","005",,,"6137",,,,"Tract 6137","1","1","E",0,9,41,27,53,58,102,93,159,94,16,10,0,5,21,4369
"G25000506138","1970","1","1","Massachusetts","25","Bristol","005",,,"6138",,,,"Tract 6138","1","1","E",0,0,31,29,78,169,254,179,190,145,38,14,0,0,34,4942
"G25000506139","1970","1","1","Massachusetts","25","Bristol","005",,,"6139",,,,"Tract 6139","1","1","E",24,20,46,41,43,111,92,100,123,82,23,0,0,6,56,6955
"G25000506140","1970","1","1","Massachusetts","25","Bristol","005",,,"6140",,,,"Tract 6140","1","1","E",0,0,17,25,46,94,84,107,183,107,55,0,6,0,25,4711
"G25000506141","1970","1","1","Massachusetts","25","Bristol","005",,,"6141",,,,"Tract 6141","1","1","E",0,0,23,12,5,41,70,44,53,43,35,5,0,0,34,6056
"G25000506151","1970","1","1","Massachusetts","25","Bristol","005",,,"6151",,,,"Tract 6151","1","1","E",0,0,0,0,19,16,32,39,35,32,0,0,0,0,39,4667
"G25000506161","1970","1","1","Massachusetts","25","Bristol","005",,,"6161",,,,"Tract 6161","1","1","E",0,0,0,20,5,16,21,17,5,5,0,0,0,0,14,2039
"G25000506171","1970","1","1","Massachusetts","25","Bristol","005",,,"6171",,,,"Tract 6171","1","1","E",6,0,6,11,7,17,11,20,30,18,13,0,0,0,32,4286
"G25000506301","1970","1","1","Massachusetts","25","Bristol","005",,,"6301",,"6480",,"Tract 6301","1","1","E",0,0,15,28,188,106,125,154,332,300,137,7,6,0,43,9818
"G25000506302","1970","1","1","Massachusetts","25","Bristol","005",,,"6302",,"6480",,"Tract 6302","1","1","E",0,0,0,0,8,13,34,58,99,110,25,13,0,0,14,8805
"G25000506311","1970","1","1","Massachusetts","25","Bristol","005",,,"6311",,"6480",,"Tract 6311","1","1","E",0,0,8,20,46,44,43,30,89,91,45,0,0,0,28,5912
"G25000506312","1970","1","1","Massachusetts","25","Bristol","005",,,"6312",,"6480",,"Tract 6312","1","1","E",0,4,5,108,52,20,56,16,47,15,27,5,9,0,18,5510
"G25000506313","1970","1","1","Massachusetts","25","Bristol","005",,,"6313",,"6480",,"Tract 6313","1","1","E",0,0,0,15,19,9,34,37,100,62,49,5,5,0,24,3964
"G25000506314","1970","1","1","Massachusetts","25","Bristol","005",,,"6314",,"6480",,"Tract 6314","1","1","E",0,0,32,36,72,86,106,105,159,161,22,0,0,0,15,2598
"G25000506315","1970","1","1","Massachusetts","25","Bristol","005",,,"6315",,"6480",,"Tract 6315","1","1","E",0,0,0,5,24,17,16,42,139,84,55,0,0,0,10,2878
"G25000506316","1970","1","1","Massachusetts","25","Bristol","005",,,"6316",,"6480",,"Tract 6316","1","1","E",5,11,10,33,72,52,89,99,154,172,55,0,0,0,23,4233
"G25000506317","1970","1","1","Massachusetts","25","Bristol","005",,,"6317",,"6480",,"Tract 6317","1","1","E",0,0,4,55,18,11,16,44,56,45,44,3,0,0,14,5016
"G25000506318","1970","1","1","Massachusetts","25","Bristol","005",,,"6318",,"6480",,"Tract 6318","1","1","E",0,4,11,9,71,37,60,25,32,23,56,10,0,0,9,2796
"G25000506321","1970","1","1","Massachusetts","25","Bristol","005",,,"6321",,"6480",,"Tract 6321","1","1","E",0,0,0,0,0,0,5,23,53,52,9,6,0,0,17,5419
"G25000506322","1970","1","1","Massachusetts","25","Bristol","005",,,"6322",,"6480",,"Tract 6322","1","1","E",0,5,10,0,21,10,21,21,106,64,23,4,0,0,11,5714
"G25000506331","1970","1","1","Massachusetts","25","Bristol","005",,,"6331",,"6480",,"Tract 6331","1","1","E",0,0,0,11,0,5,4,16,14,39,10,4,9,3,10,3324
"G25000506332","1970","1","1","Massachusetts","25","Bristol","005",,,"6332",,"6480",,"Tract 6332","1","1","E",0,0,0,0,6,0,37,14,22,15,5,0,0,0,21,3188
"G25000506401","1970","1","1","Massachusetts","25","Bristol","005",,,"6401",,"2480",,"Tract 6401","0","1","E",0,5,15,79,94,107,111,122,134,50,5,0,6,0,10,4475
"G25000506402","1970","1","1","Massachusetts","25","Bristol","005",,,"6402",,"2480",,"Tract 6402","0","1","E",0,9,100,247,279,349,353,259,288,70,21,5,0,0,22,7143
"G25000506403","1970","1","1","Massachusetts","25","Bristol","005",,,"6403",,"2480",,"Tract 6403","0","1","E",0,14,135,137,51,129,105,71,44,10,0,0,0,0,23,3929
"G25000506404","1970","1","1","Massachusetts","25","Bristol","005",,,"6404",,"2480",,"Tract 6404","0","1","E",0,5,22,58,88,148,136,94,85,38,12,5,0,0,25,3432
"G25000506405","1970","1","1","Massachusetts","25","Bristol","005",,,"6405",,"2480",,"Tract 6405","0","1","E",5,0,38,91,147,279,350,293,252,97,13,0,0,0,20,6146
"G25000506406","1970","1","1","Massachusetts","25","Bristol","005",,,"6406",,"2480",,"Tract 6406","0","1","E",0,4,65,44,177,214,287,181,178,21,5,0,0,6,35,5248
"G25000506407","1970","1","1","Massachusetts","25","Bristol","005",,,"6407",,"2480",,"Tract 6407","0","1","E",0,0,20,31,61,83,93,93,78,5,16,0,0,0,12,3245
"G25000506408","1970","1","1","Massachusetts","25","Bristol","005",,,"6408",,"2480",,"Tract 6408","0","1","E",0,0,47,51,111,167,153,145,87,84,0,0,0,0,11,3632
"G25000506409","1970","1","1","Massachusetts","25","Bristol","005",,,"6409",,"2480",,"Tract 6409","0","1","E",12,45,281,229,279,469,480,347,378,169,33,0,0,0,0,8018
"G25000506410","1970","1","1","Massachusetts","25","Bristol","005",,,"6410",,"2480",,"Tract 6410","0","1","E",0,14,31,34,124,107,153,144,98,32,4,0,0,0,5,2642
"G2500050641099","1970","1","1","Massachusetts","25","Bristol","005",,,"641099",,"2480",,"Tract 6410.99","0","1","E",-1,,,,,,,,,,,,,,,39
"G25000506411","1970","1","1","Massachusetts","25","Bristol","005",,,"6411",,"2480",,"Tract 6411","0","0","E",0,22,77,6,40,17,11,10,24,22,9,0,0,4,7,401
"G25000506412","1970","1","1","Massachusetts","25","Bristol","005",,,"6412",,"2480",,"Tract 6412","0","1","E",11,17,56,62,189,167,202,176,158,46,5,0,0,0,7,3854
"G25000506413","1970","1","1","Massachusetts","25","Bristol","005",,,"6413",,"2480",,"Tract 6413","0","1","E",4,29,171,141,242,239,362,317,204,57,5,0,0,0,29,6949
"G25000506414","1970","1","1","Massachusetts","25","Bristol","005",,,"6414",,"2480",,"Tract 6414","0","1","E",0,4,60,76,118,186,230,157,105,41,12,0,0,0,4,3667
"G25000506415","1970","1","1","Massachusetts","25","Bristol","005",,,"6415",,"2480",,"Tract 6415","0","1","E",0,0,5,27,92,142,167,140,156,19,0,0,0,0,0,3035
"G25000506416","1970","1","1","Massachusetts","25","Bristol","005",,,"6416",,"2480",,"Tract 6416","0","1","E",0,0,5,27,40,86,75,82,76,57,0,0,0,0,10,2750
"G25000506417","1970","1","1","Massachusetts","25","Bristol","005",,,"6417",,"2480",,"Tract 6417","0","1","E",0,0,28,9,95,113,117,146,222,59,5,0,0,0,21,5179
"G25000506418","1970","1","1","Massachusetts","25","Bristol","005",,,"6418",,"2480",,"Tract 6418","0","1","E",0,15,20,32,60,36,64,75,190,78,29,6,0,0,36,2724
"G25000506419","1970","1","1","Massachusetts","25","Bristol","005",,,"6419",,"2480",,"Tract 6419","0","1","E",5,36,56,32,40,89,80,138,164,81,27,10,0,0,5,2619
"G25000506420","1970","1","1","Massachusetts","25","Bristol","005",,,"6420",,"2480",,"Tract 6420","0","1","E",0,27,165,104,121,208,240,89,138,57,19,7,0,0,9,4118
"G2500050642099","1970","1","1","Massachusetts","25","Bristol","005",,,"642099",,"2480",,"Tract 6420.99","0","1","E",-1,,,,,,,,,,,,,,,230
"G25000506421","1970","1","1","Massachusetts","25","Bristol","005",,,"6421",,"2480",,"Tract 6421","0","1","E",5,11,90,70,87,100,85,28,26,7,0,0,6,0,7,1706
"G25000506422","1970","1","1","Massachusetts","25","Bristol","005",,,"6422",,"2480",,"Tract 6422","0","1","E",0,6,36,64,149,108,112,34,82,15,15,4,0,0,24,4131
"G25000506423","1970","1","1","Massachusetts","25","Bristol","005",,,"6423",,"2480",,"Tract 6423","0","1","E",0,0,0,6,0,6,5,5,17,21,23,0,0,5,24,2393
"G25000506424","1970","1","1","Massachusetts","25","Bristol","005",,,"6424",,"2480",,"Tract 6424","0","1","E",0,0,0,4,29,22,20,42,99,111,58,12,0,9,14,3600
"G25000506425","1970","1","1","Massachusetts","25","Bristol","005",,,"6425",,"2480",,"Tract 6425","0","1","E",4,0,5,12,5,0,0,11,11,17,5,0,0,0,12,1626
"G25000506441","1970","1","1","Massachusetts","25","Bristol","005",,,"6441",,"2480",,"Tract 6441","1","1","E",0,0,10,14,33,42,50,39,151,197,19,22,18,0,59,10400
"G25000506442","1970","1","1","Massachusetts","25","Bristol","005",,,"6442",,"2480",,"Tract 6442","1","1","E",0,14,7,6,70,32,35,28,72,49,33,13,0,0,55,7639
"G25000506451","1970","1","1","Massachusetts","25","Bristol","005",,,"6451",,"2480",,"Tract 6451","1","1","E",0,0,5,26,21,44,38,53,93,111,50,0,5,0,88,12623
"G25000506461","1970","1","1","Massachusetts","25","Bristol","005",,,"6461",,"2480",,"Tract 6461","1","1","E",0,0,30,15,16,17,21,6,79,101,61,24,0,5,51,9791
"G25000506501","1970","1","1","Massachusetts","25","Bristol","005",,,"6501",,"5400",,"Tract 6501","0","1","E",0,0,0,0,11,17,0,26,37,44,37,0,0,0,33,6034
"G25000506502","1970","1","1","Massachusetts","25","Bristol","005",,,"6502",,"5400",,"Tract 6502","0","1","E",0,0,10,24,56,60,66,88,50,5,6,0,0,0,20,5453
"G25000506503","1970","1","1","Massachusetts","25","Bristol","005",,,"6503",,"5400",,"Tract 6503","0","1","E",0,4,14,4,64,104,90,116,116,54,16,0,0,0,14,3672
"G25000506504","1970","1","1","Massachusetts","25","Bristol","005",,,"6504",,"5400",,"Tract 6504","0","1","E",0,8,23,70,145,128,246,154,139,75,44,0,0,0,4,4251
"G25000506505","1970","1","1","Massachusetts","25","Bristol","005",,,"6505",,"5400",,"Tract 6505","0","1","E",0,0,21,24,77,97,156,210,166,66,9,0,0,0,21,3620
"G25000506506","1970","1","1","Massachusetts","25","Bristol","005",,,"6506",,"5400",,"Tract 6506","0","1","E",0,11,20,28,132,153,200,173,173,65,5,0,0,0,4,3292
"G25000506507","1970","1","1","Massachusetts","25","Bristol","005",,,"6507",,"5400",,"Tract 6507","0","1","E",0,0,134,78,149,154,150,195,129,79,6,0,0,0,6,3273
"G25000506508","1970","1","1","Massachusetts","25","Bristol","005",,,"6508",,"5400",,"Tract 6508","0","1","E",0,0,31,30,146,134,200,246,202,40,22,0,0,0,4,3872
"G25000506509","1970","1","1","Massachusetts","25","Bristol","005",,,"6509",,"5400",,"Tract 6509","0","1","E",4,40,233,57,93,62,113,75,84,32,9,0,4,0,0,3028
"G25000506510","1970","1","1","Massachusetts","25","Bristol","005",,,"6510",,"5400",,"Tract 6510","0","1","E",0,0,29,16,38,34,38,21,38,13,26,15,0,0,22,4148
"G25000506511","1970","1","1","Massachusetts","25","Bristol","005",,,"6511",,"5400",,"Tract 6511","0","1","E",0,0,58,82,79,99,181,166,194,89,24,0,0,0,40,4725
"G25000506512","1970","1","1","Massachusetts","25","Bristol","005",,,"6512",,"5400",,"Tract 6512","0","1","E",0,0,43,52,114,75,145,97,160,51,17,5,0,0,6,2644
"G25000506513","1970","1","1","Massachusetts","25","Bristol","005",,,"6513",,"5400",,"Tract 6513","0","1","E",6,12,93,80,82,94,164,99,205,96,23,0,0,0,16,3334
"G25000506514","1970","1","1","Massachusetts","25","Bristol","005",,,"6514",,"5400",,"Tract 6514","0","1","E",0,10,48,31,72,86,72,118,138,116,16,0,0,0,11,3918
"G25000506515","1970","1","1","Massachusetts","25","Bristol","005",,,"6515",,"5400",,"Tract 6515","0","1","E",0,20,68,29,55,51,80,58,122,55,0,0,0,0,5,3371
"G25000506516","1970","1","1","Massachusetts","25","Bristol","005",,,"6516",,"5400",,"Tract 6516","0","1","E",0,4,25,32,5,37,68,148,151,106,36,0,6,0,16,4517
"G25000506517","1970","1","1","Massachusetts","25","Bristol","005",,,"6517",,"5400",,"Tract 6517","0","1","E",0,0,10,22,73,53,54,44,144,194,35,12,0,0,5,2554
"G25000506518","1970","1","1","Massachusetts","25","Bristol","005",,,"6518",,"5400",,"Tract 6518","0","0","E",6,80,152,55,140,129,57,46,101,38,0,0,0,0,51,1504
"G25000506519","1970","1","1","Massachusetts","25","Bristol","005",,,"6519",,"5400",,"Tract 6519","0","1","E",5,39,150,68,54,72,57,51,69,41,6,0,0,0,17,2360
"G25000506520","1970","1","1","Massachusetts","25","Bristol","005",,,"6520",,"5400",,"Tract 6520","0","1","E",0,0,42,60,78,76,177,80,126,122,8,0,0,0,5,3534
"G25000506521","1970","1","1","Massachusetts","25","Bristol","005",,,"6521",,"5400",,"Tract 6521","0","1","E",4,0,20,38,19,55,68,62,136,64,33,5,0,0,21,3489
"G25000506522","1970","1","1","Massachusetts","25","Bristol","005",,,"6522",,"5400",,"Tract 6522","0","1","E",0,0,6,6,28,31,16,25,49,76,41,0,0,0,21,3383
"G25000506523","1970","1","1","Massachusetts","25","Bristol","005",,,"6523",,"5400",,"Tract 6523","0","1","E",0,10,30,60,85,130,129,105,59,20,9,0,0,0,26,3358
"G25000506524","1970","1","1","Massachusetts","25","Bristol","005",,,"6524",,"5400",,"Tract 6524","0","1","E",0,0,0,24,68,125,144,89,130,40,14,0,0,0,24,2970
"G25000506525","1970","1","1","Massachusetts","25","Bristol","005",,,"6525",,"5400",,"Tract 6525","0","1","E",0,5,8,43,116,176,202,101,133,29,19,0,0,0,6,3347
"G25000506526","1970","1","1","Massachusetts","25","Bristol","005",,,"6526",,"5400",,"Tract 6526","0","1","E",9,32,63,77,149,172,187,154,156,74,44,0,0,0,7,4063
"G25000506527","1970","1","1","Massachusetts","25","Bristol","005",,,"6527",,"5400",,"Tract 6527","0","1","E",5,0,37,88,219,224,162,121,232,57,5,0,0,0,17,4110
"G25000506528","1970","1","1","Massachusetts","25","Bristol","005",,,"6528",,"5400",,"Tract 6528","0","1","E",0,0,9,14,20,49,56,46,104,45,22,0,0,0,23,3628
"G2500050652899","1970","1","1","Massachusetts","25","Bristol","005",,,"652899",,"5400",,"Tract 6528.99","0","1","E",-1,,,,,,,,,,,,,,,307
"G25000506531","1970","1","1","Massachusetts","25","Bristol","005",,,"6531",,"5400",,"Tract 6531","1","1","E",0,5,4,6,18,38,28,22,49,45,27,0,0,5,15,6791
"G25000506532","1970","1","1","Massachusetts","25","Bristol","005",,,"6532",,"5400",,"Tract 6532","1","1","E",0,7,0,25,33,36,33,63,48,48,58,0,0,0,41,6293
"G25000506533","1970","1","1","Massachusetts","25","Bristol","005",,,"6533",,"5400",,"Tract 6533","1","1","E",0,0,0,36,4,18,16,9,50,49,73,5,4,5,48,5737
"G25000506541","1970","1","1","Massachusetts","25","Bristol","005",,,"6541",,"5400",,"Tract 6541","1","1","E",0,0,0,0,5,11,6,5,34,17,10,4,0,0,12,3937
"G25000506542","1970","1","1","Massachusetts","25","Bristol","005",,,"6542",,"5400",,"Tract 6542","1","1","E",0,0,5,10,31,6,43,26,11,34,26,0,0,0,43,3869
"G25000506551","1970","1","1","Massachusetts","25","Bristol","005",,,"6551",,"5400",,"Tract 6551","1","1","E",0,0,0,0,6,12,5,16,5,28,33,5,0,0,22,3317
"G25000506552","1970","1","1","Massachusetts","25","Bristol","005",,,"6552",,"5400",,"Tract 6552","1","1","E",0,0,6,5,58,60,42,87,78,44,19,0,0,0,29,4735
"G25000506553","1970","1","1","Massachusetts","25","Bristol","005",,,"6553",,"5400",,"Tract 6553","1","1","E",0,0,5,15,40,35,67,85,62,101,14,5,0,0,10,3999
"G25000506554","1970","1","1","Massachusetts","25","Bristol","005",,,"6554",,"5400",,"Tract 6554","1","1","E",0,0,0,0,0,0,18,31,78,87,43,0,0,0,18,4281
"G25000902011","1970","1","1","Massachusetts","25","Essex","009",,,"2011",,"1120",,"Tract 2011","1","1","C",0,0,7,12,12,0,18,9,44,71,111,23,10,12,11,4114
"G25000902021","1970","1","1","Massachusetts","25","Essex","009",,,"2021",,"1120",,"Tract 2021","1","1","C",0,5,0,0,38,9,14,36,97,196,201,35,15,5,20,6793
"G25000902022","1970","1","1","Massachusetts","25","Essex","009",,,"2022",,"1120",,"Tract 2022","1","1","C",0,0,0,0,0,0,5,5,31,68,121,30,22,16,51,6796
"G25000902031","1970","1","1","Massachusetts","25","Essex","009",,,"2031",,"1120",,"Tract 2031","1","1","C",0,0,0,0,4,5,17,25,55,53,57,47,10,22,34,8341
"G25000902032","1970","1","1","Massachusetts","25","Essex","009",,,"2032",,"1120",,"Tract 2032","1","1","C",0,0,0,0,0,5,0,21,46,38,76,12,21,17,11,3910
"G25000902033","1970","1","1","Massachusetts","25","Essex","009",,,"2033",,"1120",,"Tract 2033","1","1","C",0,4,12,129,11,23,40,57,123,263,407,119,85,83,54,9044
"G25000902041","1970","1","1","Massachusetts","25","Essex","009",,,"2041",,"1120",,"Tract 2041","1","1","C",11,0,11,24,24,57,59,130,237,387,155,11,6,0,28,8750
"G25000902042","1970","1","1","Massachusetts","25","Essex","009",,,"2042",,"1120",,"Tract 2042","1","1","C",14,10,21,145,55,44,124,149,309,439,163,27,0,0,17,5344
"G25000902043","1970","1","1","Massachusetts","25","Essex","009",,,"2043",,"1120",,"Tract 2043","1","1","C",0,25,33,38,92,40,86,135,333,295,52,12,5,6,10,3657
"G25000902044","1970","1","1","Massachusetts","25","Essex","009",,,"2044",,"1120",,"Tract 2044","1","1","C",0,0,0,96,57,55,49,104,185,245,52,23,7,6,20,4543
"G25000902045","1970","1","1","Massachusetts","25","Essex","009",,,"2045",,"1120",,"Tract 2045","1","1","C",0,9,34,39,73,32,70,76,192,112,66,5,0,0,36,3435
"G25000902046","1970","1","1","Massachusetts","25","Essex","009",,,"2046",,"1120",,"Tract 2046","1","1","C",0,0,5,56,4,96,41,46,227,255,104,5,0,0,31,6576
"G25000902047","1970","1","1","Massachusetts","25","Essex","009",,,"2047",,"1120",,"Tract 2047","1","1","C",0,6,9,71,41,28,78,83,285,182,151,26,5,0,47,8237
"G25000902051","1970","1","1","Massachusetts","25","Essex","009",,,"2051",,"1120",,"Tract 2051","1","1","C",0,0,0,5,5,5,5,41,48,102,52,21,0,0,25,5834
"G25000902052","1970","1","1","Massachusetts","25","Essex","009",,,"2052",,"1120",,"Tract 2052","1","1","C",0,0,5,5,103,35,18,27,106,205,153,10,0,0,27,5759
"G25000902053","1970","1","1","Massachusetts","25","Essex","009",,,"2053",,"1120",,"Tract 2053","1","1","C",0,0,4,5,4,0,13,18,27,67,59,0,0,7,18,5856
"G25000902054","1970","1","1","Massachusetts","25","Essex","009",,,"2054",,"1120",,"Tract 2054","1","1","C",-1,,,,,,,,,,,,,,,3486
"G25000902055","1970","1","1","Massachusetts","25","Essex","009",,,"2055",,"1120",,"Tract 2055","1","1","C",0,0,23,15,6,22,67,96,228,203,121,12,0,0,11,4685
"G25000902056","1970","1","1","Massachusetts","25","Essex","009",,,"2056",,"1120",,"Tract 2056","1","1","C",0,5,53,20,75,17,124,164,83,52,28,0,0,0,7,4577
"G25000902057","1970","1","1","Massachusetts","25","Essex","009",,,"2057",,"1120",,"Tract 2057","1","1","C",0,0,0,62,14,30,24,38,103,154,44,5,0,0,29,5062
"G25000902058","1970","1","1","Massachusetts","25","Essex","009",,,"2058",,"1120",,"Tract 2058","1","1","C",0,5,14,17,61,31,36,80,110,211,25,4,0,0,20,2935
"G25000902059","1970","1","1","Massachusetts","25","Essex","009",,,"2059",,"1120",,"Tract 2059","1","1","C",0,0,6,6,19,44,61,40,157,200,28,0,0,7,21,4312
"G25000902060","1970","1","1","Massachusetts","25","Essex","009",,,"2060",,"1120",,"Tract 2060","1","1","C",0,5,23,0,19,87,52,56,270,273,81,0,0,0,9,2981
"G25000902061","1970","1","1","Massachusetts","25","Essex","009",,,"2061",,"1120",,"Tract 2061","1","1","C",0,5,49,58,12,49,52,106,299,337,162,3,0,0,13,3717
"G25000902062","1970","1","1","Massachusetts","25","Essex","009",,,"2062",,"1120",,"Tract 2062","1","1","C",0,0,10,28,42,136,154,122,252,322,112,14,5,0,16,4897
"G25000902063","1970","1","1","Massachusetts","25","Essex","009",,,"2063",,"1120",,"Tract 2063","1","1","C",0,0,5,10,20,22,57,98,149,241,89,11,0,0,10,4371
"G25000902064","1970","1","1","Massachusetts","25","Essex","009",,,"2064",,"1120",,"Tract 2064","1","1","C",5,0,0,4,0,12,41,58,161,211,114,0,0,5,24,5468
"G25000902065","1970","1","1","Massachusetts","25","Essex","009",,,"2065",,"1120",,"Tract 2065","1","1","C",7,4,9,14,85,31,66,72,177,244,96,19,0,0,18,3844
"G25000902066","1970","1","1","Massachusetts","25","Essex","009",,,"2066",,"1120",,"Tract 2066","1","1","C",0,0,6,11,28,25,25,85,221,361,182,33,8,0,11,4753
"G25000902067","1970","1","1","Massachusetts","25","Essex","009",,,"2067",,"1120",,"Tract 2067","1","1","C",0,0,0,12,21,26,69,122,380,369,163,59,32,44,15,3665
"G25000902068","1970","1","1","Massachusetts","25","Essex","009",,,"2068",,"1120",,"Tract 2068","1","1","C",22,50,203,97,156,128,151,88,260,104,66,5,0,0,31,3249
"G25000902069","1970","1","1","Massachusetts","25","Essex","009",,,"2069",,"1120",,"Tract 2069","1","1","C",6,6,31,18,24,81,91,173,278,292,154,31,0,0,22,2712
"G25000902070","1970","1","1","Massachusetts","25","Essex","009",,,"2070",,"1120",,"Tract 2070","1","1","C",14,0,19,232,22,36,57,79,138,230,42,0,0,0,13,2647
